,Kołobrzeg - Olsztyn Główny - Białogard,336,TLK83001,20220304 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,TLK83001,20220304 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,EIP5301,20220305 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,EIP5301,20220305 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,EIC5201,20220305 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIC5201,20220305 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,IC5101,20220305 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220305 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,TLK83001,20220305 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,TLK83001,20220305 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIP5301,20220306 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220306 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIC5201,20220306 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIC5201,20220306 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,IC5101,20220306 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,IC5101,20220306 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,TLK83001,20220306 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,TLK83001,20220306 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIP5301,20220307 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIP5301,20220307 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIC5201,20220307 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIC5201,20220307 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,IC5101,20220307 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,IC5101,20220307 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,TLK83001,20220307 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,TLK83001,20220307 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,EIP5301,20220308 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIP5301,20220308 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIC5201,20220308 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIC5201,20220308 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,IC5101,20220308 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,IC5101,20220308 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,TLK83001,20220308 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,TLK83001,20220308 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIP5301,20220309 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIP5301,20220309 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIC5201,20220309 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIC5201,20220309 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,IC5101,20220309 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220309 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,TLK83001,20220309 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,TLK83001,20220309 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,EIP5301,20220310 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,EIP5301,20220310 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIC5201,20220310 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIC5201,20220310 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,IC5101,20220310 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,IC5101,20220310 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,TLK83001,20220310 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,TLK83001,20220310 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,EIP5301,20220311 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220311 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,EIC5201,20220311 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,EIC5201,20220311 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,IC5101,20220311 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220311 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,TLK83001,20220311 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,TLK83001,20220311 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIP5301,20220312 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIP5301,20220312 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIC5201,20220312 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,EIC5201,20220312 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,IC5101,20220312 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,IC5101,20220312 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,TLK83001,20220312 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,TLK83001,20220312 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIP5301,20220313 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220313 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIC5201,20220313 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,EIC5201,20220313 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,IC5101,20220313 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220313 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,TLK83001,20220313 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,TLK83001,20220313 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,EIP5301,20220314 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220314 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIC5201,20220314 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIC5201,20220314 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,IC5101,20220314 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,IC5101,20220314 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,TLK83001,20220314 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,TLK83001,20220314 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,EIP5301,20220315 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220315 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,EIC5201,20220315 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIC5201,20220315 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,IC5101,20220315 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,IC5101,20220315 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,TLK83001,20220315 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,TLK83001,20220315 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,EIP5301,20220316 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,EIP5301,20220316 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,EIC5201,20220316 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIC5201,20220316 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,IC5101,20220316 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220316 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,TLK83001,20220316 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,TLK83001,20220316 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,EIP5301,20220317 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,EIP5301,20220317 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,EIC5201,20220317 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,336,EIC5201,20220317 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,IC5101,20220317 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220317 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,392,TLK83001,20220317 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,TLK83001,20220317 16:00
,Kołobrzeg - Olsztyn Główny - Białogard,504,EIP5301,20220318 8:00
,Białogard - Olsztyn Główny - Kołobrzeg,392,EIP5301,20220318 10:00
,Kołobrzeg - Olsztyn Główny - Białogard,560,EIC5201,20220318 10:00
,Białogard - Olsztyn Główny - Kołobrzeg,560,EIC5201,20220318 12:00
,Kołobrzeg - Olsztyn Główny - Białogard,448,IC5101,20220318 12:00
,Białogard - Olsztyn Główny - Kołobrzeg,448,IC5101,20220318 14:00
,Kołobrzeg - Olsztyn Główny - Białogard,336,TLK83001,20220318 14:00
,Białogard - Olsztyn Główny - Kołobrzeg,504,TLK83001,20220318 16:00
,Otwock - Pruszków - Skierniewice,560,EIP5302,20220301 8:00
,Skierniewice - Pruszków - Otwock,560,EIP5302,20220301 10:00
,Otwock - Pruszków - Skierniewice,560,EIC5202,20220301 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220301 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220301 12:00
,Skierniewice - Pruszków - Otwock,392,IC5102,20220301 14:00
,Otwock - Pruszków - Skierniewice,560,TLK83002,20220301 14:00
,Skierniewice - Pruszków - Otwock,560,TLK83002,20220301 16:00
,Otwock - Pruszków - Skierniewice,392,EIP5302,20220302 8:00
,Skierniewice - Pruszków - Otwock,392,EIP5302,20220302 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220302 10:00
,Skierniewice - Pruszków - Otwock,504,EIC5202,20220302 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220302 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220302 14:00
,Otwock - Pruszków - Skierniewice,560,TLK83002,20220302 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220302 16:00
,Otwock - Pruszków - Skierniewice,504,EIP5302,20220303 8:00
,Skierniewice - Pruszków - Otwock,560,EIP5302,20220303 10:00
,Otwock - Pruszków - Skierniewice,560,EIC5202,20220303 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220303 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220303 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220303 14:00
,Otwock - Pruszków - Skierniewice,504,TLK83002,20220303 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220303 16:00
,Otwock - Pruszków - Skierniewice,336,EIP5302,20220304 8:00
,Skierniewice - Pruszków - Otwock,504,EIP5302,20220304 10:00
,Otwock - Pruszków - Skierniewice,504,EIC5202,20220304 10:00
,Skierniewice - Pruszków - Otwock,504,EIC5202,20220304 12:00
,Otwock - Pruszków - Skierniewice,448,IC5102,20220304 12:00
,Skierniewice - Pruszków - Otwock,560,IC5102,20220304 14:00
,Otwock - Pruszków - Skierniewice,392,TLK83002,20220304 14:00
,Skierniewice - Pruszków - Otwock,560,TLK83002,20220304 16:00
,Otwock - Pruszków - Skierniewice,560,EIP5302,20220305 8:00
,Skierniewice - Pruszków - Otwock,448,EIP5302,20220305 10:00
,Otwock - Pruszków - Skierniewice,504,EIC5202,20220305 10:00
,Skierniewice - Pruszków - Otwock,336,EIC5202,20220305 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220305 12:00
,Skierniewice - Pruszków - Otwock,504,IC5102,20220305 14:00
,Otwock - Pruszków - Skierniewice,448,TLK83002,20220305 14:00
,Skierniewice - Pruszków - Otwock,504,TLK83002,20220305 16:00
,Otwock - Pruszków - Skierniewice,560,EIP5302,20220306 8:00
,Skierniewice - Pruszków - Otwock,392,EIP5302,20220306 10:00
,Otwock - Pruszków - Skierniewice,392,EIC5202,20220306 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220306 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220306 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220306 14:00
,Otwock - Pruszków - Skierniewice,336,TLK83002,20220306 14:00
,Skierniewice - Pruszków - Otwock,504,TLK83002,20220306 16:00
,Otwock - Pruszków - Skierniewice,336,EIP5302,20220307 8:00
,Skierniewice - Pruszków - Otwock,560,EIP5302,20220307 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220307 10:00
,Skierniewice - Pruszków - Otwock,392,EIC5202,20220307 12:00
,Otwock - Pruszków - Skierniewice,504,IC5102,20220307 12:00
,Skierniewice - Pruszków - Otwock,560,IC5102,20220307 14:00
,Otwock - Pruszków - Skierniewice,336,TLK83002,20220307 14:00
,Skierniewice - Pruszków - Otwock,448,TLK83002,20220307 16:00
,Otwock - Pruszków - Skierniewice,504,EIP5302,20220308 8:00
,Skierniewice - Pruszków - Otwock,504,EIP5302,20220308 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220308 10:00
,Skierniewice - Pruszków - Otwock,392,EIC5202,20220308 12:00
,Otwock - Pruszków - Skierniewice,560,IC5102,20220308 12:00
,Skierniewice - Pruszków - Otwock,504,IC5102,20220308 14:00
,Otwock - Pruszków - Skierniewice,504,TLK83002,20220308 14:00
,Skierniewice - Pruszków - Otwock,504,TLK83002,20220308 16:00
,Otwock - Pruszków - Skierniewice,392,EIP5302,20220309 8:00
,Skierniewice - Pruszków - Otwock,336,EIP5302,20220309 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220309 10:00
,Skierniewice - Pruszków - Otwock,392,EIC5202,20220309 12:00
,Otwock - Pruszków - Skierniewice,504,IC5102,20220309 12:00
,Skierniewice - Pruszków - Otwock,504,IC5102,20220309 14:00
,Otwock - Pruszków - Skierniewice,448,TLK83002,20220309 14:00
,Skierniewice - Pruszków - Otwock,560,TLK83002,20220309 16:00
,Otwock - Pruszków - Skierniewice,336,EIP5302,20220310 8:00
,Skierniewice - Pruszków - Otwock,448,EIP5302,20220310 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220310 10:00
,Skierniewice - Pruszków - Otwock,336,EIC5202,20220310 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220310 12:00
,Skierniewice - Pruszków - Otwock,560,IC5102,20220310 14:00
,Otwock - Pruszków - Skierniewice,392,TLK83002,20220310 14:00
,Skierniewice - Pruszków - Otwock,336,TLK83002,20220310 16:00
,Otwock - Pruszków - Skierniewice,448,EIP5302,20220311 8:00
,Skierniewice - Pruszków - Otwock,336,EIP5302,20220311 10:00
,Otwock - Pruszków - Skierniewice,448,EIC5202,20220311 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220311 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220311 12:00
,Skierniewice - Pruszków - Otwock,504,IC5102,20220311 14:00
,Otwock - Pruszków - Skierniewice,504,TLK83002,20220311 14:00
,Skierniewice - Pruszków - Otwock,448,TLK83002,20220311 16:00
,Otwock - Pruszków - Skierniewice,448,EIP5302,20220312 8:00
,Skierniewice - Pruszków - Otwock,336,EIP5302,20220312 10:00
,Otwock - Pruszków - Skierniewice,336,EIC5202,20220312 10:00
,Skierniewice - Pruszków - Otwock,392,EIC5202,20220312 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220312 12:00
,Skierniewice - Pruszków - Otwock,336,IC5102,20220312 14:00
,Otwock - Pruszków - Skierniewice,448,TLK83002,20220312 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220312 16:00
,Otwock - Pruszków - Skierniewice,504,EIP5302,20220313 8:00
,Skierniewice - Pruszków - Otwock,448,EIP5302,20220313 10:00
,Otwock - Pruszków - Skierniewice,392,EIC5202,20220313 10:00
,Skierniewice - Pruszków - Otwock,448,EIC5202,20220313 12:00
,Otwock - Pruszków - Skierniewice,560,IC5102,20220313 12:00
,Skierniewice - Pruszków - Otwock,392,IC5102,20220313 14:00
,Otwock - Pruszków - Skierniewice,392,TLK83002,20220313 14:00
,Skierniewice - Pruszków - Otwock,560,TLK83002,20220313 16:00
,Otwock - Pruszków - Skierniewice,504,EIP5302,20220314 8:00
,Skierniewice - Pruszków - Otwock,560,EIP5302,20220314 10:00
,Otwock - Pruszków - Skierniewice,392,EIC5202,20220314 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220314 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220314 12:00
,Skierniewice - Pruszków - Otwock,504,IC5102,20220314 14:00
,Otwock - Pruszków - Skierniewice,504,TLK83002,20220314 14:00
,Skierniewice - Pruszków - Otwock,504,TLK83002,20220314 16:00
,Otwock - Pruszków - Skierniewice,392,EIP5302,20220315 8:00
,Skierniewice - Pruszków - Otwock,504,EIP5302,20220315 10:00
,Otwock - Pruszków - Skierniewice,560,EIC5202,20220315 10:00
,Skierniewice - Pruszków - Otwock,504,EIC5202,20220315 12:00
,Otwock - Pruszków - Skierniewice,336,IC5102,20220315 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220315 14:00
,Otwock - Pruszków - Skierniewice,392,TLK83002,20220315 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220315 16:00
,Otwock - Pruszków - Skierniewice,560,EIP5302,20220316 8:00
,Skierniewice - Pruszków - Otwock,560,EIP5302,20220316 10:00
,Otwock - Pruszków - Skierniewice,560,EIC5202,20220316 10:00
,Skierniewice - Pruszków - Otwock,560,EIC5202,20220316 12:00
,Otwock - Pruszków - Skierniewice,560,IC5102,20220316 12:00
,Skierniewice - Pruszków - Otwock,336,IC5102,20220316 14:00
,Otwock - Pruszków - Skierniewice,448,TLK83002,20220316 14:00
,Skierniewice - Pruszków - Otwock,448,TLK83002,20220316 16:00
,Otwock - Pruszków - Skierniewice,560,EIP5302,20220317 8:00
,Skierniewice - Pruszków - Otwock,392,EIP5302,20220317 10:00
,Otwock - Pruszków - Skierniewice,336,EIC5202,20220317 10:00
,Skierniewice - Pruszków - Otwock,504,EIC5202,20220317 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220317 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220317 14:00
,Otwock - Pruszków - Skierniewice,336,TLK83002,20220317 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220317 16:00
,Otwock - Pruszków - Skierniewice,504,EIP5302,20220318 8:00
,Skierniewice - Pruszków - Otwock,448,EIP5302,20220318 10:00
,Otwock - Pruszków - Skierniewice,392,EIC5202,20220318 10:00
,Skierniewice - Pruszków - Otwock,448,EIC5202,20220318 12:00
,Otwock - Pruszków - Skierniewice,392,IC5102,20220318 12:00
,Skierniewice - Pruszków - Otwock,448,IC5102,20220318 14:00
,Otwock - Pruszków - Skierniewice,392,TLK83002,20220318 14:00
,Skierniewice - Pruszków - Otwock,392,TLK83002,20220318 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,560,EIP5303,20220301 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIP5303,20220301 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,448,EIC5203,20220301 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIC5203,20220301 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,560,IC5103,20220301 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,560,IC5103,20220301 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,560,TLK83003,20220301 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,448,TLK83003,20220301 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,EIP5303,20220302 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIP5303,20220302 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,448,EIC5203,20220302 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIC5203,20220302 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,IC5103,20220302 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,560,IC5103,20220302 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,TLK83003,20220302 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,504,TLK83003,20220302 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIP5303,20220303 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,560,EIP5303,20220303 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,EIC5203,20220303 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,560,EIC5203,20220303 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,IC5103,20220303 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,IC5103,20220303 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,TLK83003,20220303 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,TLK83003,20220303 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIP5303,20220304 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIP5303,20220304 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,EIC5203,20220304 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIC5203,20220304 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,IC5103,20220304 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,IC5103,20220304 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,TLK83003,20220304 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,TLK83003,20220304 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,EIP5303,20220305 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,504,EIP5303,20220305 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIC5203,20220305 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,448,EIC5203,20220305 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,IC5103,20220305 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,448,IC5103,20220305 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,TLK83003,20220305 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,504,TLK83003,20220305 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,EIP5303,20220306 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,EIP5303,20220306 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,EIC5203,20220306 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,EIC5203,20220306 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,504,IC5103,20220306 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,448,IC5103,20220306 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,448,TLK83003,20220306 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,TLK83003,20220306 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,560,EIP5303,20220307 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,EIP5303,20220307 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIC5203,20220307 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIC5203,20220307 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,448,IC5103,20220307 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,IC5103,20220307 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,TLK83003,20220307 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,504,TLK83003,20220307 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIP5303,20220308 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,EIP5303,20220308 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,560,EIC5203,20220308 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,EIC5203,20220308 12:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,448,IC5103,20220308 12:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,560,IC5103,20220308 14:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,TLK83003,20220308 14:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,336,TLK83003,20220308 16:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,392,EIP5303,20220309 8:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,504,EIP5303,20220309 10:00
,Pruszków - Konin - Port Lotniczy Szczecin Goleniów,336,EIC5203,20220309 10:00
,Port Lotniczy Szczecin Goleniów - Konin - Pruszków,392,EIC5203,20220309 12:00
