953,16,671,87,10
960,16,661,157,10
966,16,651,203,10
971,16,641,194,10
975,16,631,191,10
978,16,621,141,10
980,16,611,79,10
981,16,721,150,10
988,16,731,255,10
994,16,741,308,10
999,16,751,318,10
1003,16,761,297,10
1006,16,771,245,10
1008,16,781,153,10
1009,16,791,77,10
1016,16,781,132,10
1022,16,771,165,10
1027,16,761,185,10
1031,16,751,167,10
1034,16,741,146,10
1036,16,731,82,10
1037,16,841,114,10
1044,16,851,186,10
1050,16,861,238,10
1055,16,871,257,10
1059,16,881,229,10
1062,16,891,179,10
1064,16,901,95,10
1065,16,911,110,10
1072,16,901,186,10
1078,16,891,244,10
1083,16,881,249,10
1087,16,871,241,10
1090,16,861,198,10
1092,16,851,117,10
1093,16,961,138,10
1100,16,971,230,10
1106,16,981,286,10
1111,16,991,282,10
1115,16,1001,264,10
1118,16,1011,201,10
1120,16,1021,105,10
1121,17,551,93,10
1128,17,541,149,10
1134,17,531,187,10
1139,17,521,208,10
1143,17,511,201,10
1146,17,501,163,10
1148,17,491,103,10
1149,17,601,117,10
1156,17,611,190,10
1162,17,621,214,10
1167,17,631,232,10
1171,17,641,225,10
1174,17,651,183,10
1176,17,661,98,10
1177,17,671,112,10
1184,17,661,218,10
1190,17,651,288,10
1195,17,641,307,10
1199,17,631,276,10
1202,17,621,239,10
1204,17,611,136,10
1205,17,721,151,10
1212,17,731,229,10
1218,17,741,297,10
1223,17,751,321,10
1227,17,761,299,10
1230,17,771,229,10
1232,17,781,125,10
1233,17,791,86,10
1240,17,781,147,10
1246,17,771,196,10
1251,17,761,214,10
1255,17,751,212,10
1258,17,741,172,10
1260,17,731,96,10
1261,17,841,100,10
1268,17,851,170,10
1274,17,861,220,10
1279,17,871,243,10
1283,17,881,216,10
1286,17,891,174,10
1288,17,901,97,10
1289,17,911,102,10
1296,17,901,189,10
1302,17,891,258,10
1307,17,881,275,10
1311,17,871,265,10
1314,17,861,200,10
1316,17,851,123,10
1317,17,961,102,10
1324,17,971,220,10
1330,17,981,283,10
1335,17,991,282,10
1339,17,1001,275,10
1342,17,1011,240,10
1344,17,1021,126,10
1345,18,551,126,10
1352,18,541,210,10
1358,18,531,268,10
1363,18,521,309,10
1367,18,511,299,10
1370,18,501,240,10
1372,18,491,126,10
1373,18,601,95,10
1380,18,611,169,10
1386,18,621,222,10
1391,18,631,222,10
1395,18,641,218,10
1398,18,651,157,10
1400,18,661,91,10
1401,18,671,85,10
1408,18,661,160,10
1414,18,651,195,10
1419,18,641,204,10
1423,18,631,200,10
1426,18,621,170,10
1428,18,611,99,10
1429,18,721,102,10
1436,18,731,189,10
1442,18,741,225,10
1447,18,751,244,10
1451,18,761,226,10
1454,18,771,173,10
1456,18,781,106,10
1457,18,791,125,10
1464,18,781,214,10
1470,18,771,257,10
1475,18,761,303,10
1479,18,751,306,10
1482,18,741,238,10
1484,18,731,125,10
1485,18,841,90,10
1492,18,851,152,10
1498,18,861,180,10
1503,18,871,212,10
1507,18,881,194,10
1510,18,891,162,10
1512,18,901,101,10
1513,18,911,79,10
1520,18,901,138,10
1526,18,891,175,10
1531,18,881,192,10
1535,18,871,169,10
1538,18,861,130,10
1540,18,851,82,10
1541,18,961,123,10
1548,18,971,204,10
1554,18,981,247,10
1559,18,991,260,10
1563,18,1001,248,10
1566,18,1011,179,10
1568,18,1021,105,10
1569,19,551,146,10
1576,19,541,222,10
1582,19,531,266,10
1587,19,521,288,10
1591,19,511,278,10
1594,19,501,228,10
1596,19,491,143,10
1597,19,601,131,10
1604,19,611,211,10
1610,19,621,273,10
1615,19,631,289,10
1619,19,641,261,10
1622,19,651,217,10
1624,19,661,121,10
1625,19,671,134,10
1632,19,661,218,10
1638,19,651,261,10
1643,19,641,289,10
1647,19,631,259,10
1650,19,621,220,10
1652,19,611,110,10
1653,19,721,116,10
1660,19,731,213,10
1666,19,741,262,10
1671,19,751,269,10
1675,19,761,248,10
1678,19,771,210,10
1680,19,781,120,10
1681,19,791,79,10
1688,19,781,125,10
1694,19,771,161,10
1699,19,761,185,10
1703,19,751,182,10
1706,19,741,147,10
1708,19,731,82,10
1709,19,841,123,10
1716,19,851,196,10
1722,19,861,256,10
1727,19,871,279,10
1731,19,881,254,10
1734,19,891,204,10
1736,19,901,111,10
1737,19,911,114,10
1744,19,901,198,10
1750,19,891,251,10
1755,19,881,263,10
1759,19,871,249,10
1762,19,861,204,10
1764,19,851,120,10
1765,19,961,103,10
1772,19,971,192,10
1778,19,981,233,10
1783,19,991,242,10
1787,19,1001,241,10
1790,19,1011,192,10
1792,19,1021,117,10
1793,20,551,84,10
1800,20,541,145,10
1806,20,531,197,10
1811,20,521,209,10
1815,20,511,193,10
1818,20,501,155,10
1820,20,491,80,10
1821,20,601,106,10
1828,20,611,177,10
1834,20,621,207,10
1839,20,631,208,10
1843,20,641,192,10
1846,20,651,164,10
1848,20,661,99,10
1849,20,671,91,10
1856,20,661,171,10
1862,20,651,203,10
1867,20,641,211,10
1871,20,631,201,10
1874,20,621,137,10
1876,20,611,76,10
1877,20,721,104,10
1884,20,731,165,10
1890,20,741,190,10
1895,20,751,210,10
1899,20,761,191,10
1902,20,771,160,10
1904,20,781,97,10
1905,20,791,125,10
1912,20,781,233,10
1918,20,771,282,10
1923,20,761,317,10
1927,20,751,288,10
1930,20,741,224,10
1932,20,731,122,10
1933,20,841,94,10
1940,20,851,153,10
1946,20,861,183,10
1951,20,871,212,10
1955,20,881,206,10
1958,20,891,167,10
1960,20,901,106,10
1961,20,911,84,10
1968,20,901,144,10
1974,20,891,187,10
1979,20,881,198,10
1983,20,871,184,10
1986,20,861,155,10
1988,20,851,86,10
1989,20,961,95,10
1996,20,971,154,10
2002,20,981,196,10
2007,20,991,208,10
2011,20,1001,209,10
2014,20,1011,161,10
2016,20,1021,93,10
2017,21,551,93,10
2024,21,541,145,10
2030,21,531,182,10
2035,21,521,204,10
2039,21,511,208,10
2042,21,501,181,10
2044,21,491,97,10
2045,21,601,80,10
2052,21,611,134,10
2058,21,621,171,10
2063,21,631,199,10
2067,21,641,191,10
2070,21,651,134,10
2072,21,661,78,10
2073,21,671,105,10
2080,21,661,192,10
2086,21,651,239,10
2091,21,641,246,10
2095,21,631,237,10
2098,21,621,183,10
2100,21,611,100,10
2101,21,721,122,10
2108,21,731,217,10
2114,21,741,254,10
2119,21,751,287,10
2123,21,761,259,10
2126,21,771,206,10
2128,21,781,135,10
2129,21,791,144,10
2136,21,781,234,10
2142,21,771,299,10
2147,21,761,312,10
2151,21,751,281,10
2154,21,741,211,10
2156,21,731,122,10
2157,21,841,114,10
2164,21,851,186,10
2170,21,861,244,10
2175,21,871,279,10
2179,21,881,253,10
2182,21,891,204,10
2184,21,901,121,10
2185,21,911,105,10
2192,21,901,197,10
2198,21,891,237,10
2203,21,881,262,10
2207,21,871,240,10
2210,21,861,196,10
2212,21,851,114,10
2213,21,961,87,10
2220,21,971,169,10
2226,21,981,203,10
2231,21,991,217,10
2235,21,1001,209,10
2238,21,1011,157,10
2240,21,1021,97,10
2241,22,551,133,10
2248,22,541,214,10
2254,22,531,248,10
2259,22,521,265,10
2263,22,511,247,10
2266,22,501,194,10
2268,22,491,123,10
2269,22,601,139,10
2276,22,611,206,10
2282,22,621,254,10
2287,22,631,260,10
2291,22,641,259,10
2294,22,651,198,10
2296,22,661,119,10
2297,22,671,77,10
2304,22,661,145,10
2310,22,651,192,10
2315,22,641,195,10
2319,22,631,185,10
2322,22,621,131,10
2324,22,611,68,10
2325,22,721,78,10
2332,22,731,147,10
2338,22,741,179,10
2343,22,751,176,10
2347,22,761,173,10
2350,22,771,142,10
2352,22,781,74,10
2353,22,791,122,10
2360,22,781,234,10
2366,22,771,270,10
2371,22,761,298,10
2375,22,751,289,10
2378,22,741,237,10
2380,22,731,135,10
2381,22,841,117,10
2388,22,851,195,10
2394,22,861,242,10
2399,22,871,262,10
2403,22,881,234,10
2406,22,891,187,10
2408,22,901,111,10
2409,22,911,89,10
2416,22,901,157,10
2422,22,891,200,10
2427,22,881,230,10
2431,22,871,210,10
2434,22,861,170,10
2436,22,851,93,10
2437,22,961,88,10
2444,22,971,149,10
2450,22,981,198,10
2455,22,991,216,10
2459,22,1001,196,10
2462,22,1011,168,10
2464,22,1021,104,10
2465,23,551,135,10
2472,23,541,235,10
2478,23,531,286,10
2483,23,521,308,10
2487,23,511,282,10
2490,23,501,226,10
2492,23,491,120,10
2493,23,601,92,10
2500,23,611,132,10
2506,23,621,182,10
2511,23,631,195,10
2515,23,641,170,10
2518,23,651,144,10
2520,23,661,63,10
2521,23,671,129,10
2528,23,661,221,10
2534,23,651,260,10
2539,23,641,281,10
2543,23,631,280,10
2546,23,621,230,10
2548,23,611,141,10
2549,23,721,88,10
2556,23,731,168,10
2562,23,741,206,10
2567,23,751,229,10
2571,23,761,208,10
2574,23,771,167,10
2576,23,781,102,10
2577,23,791,105,10
2584,23,781,200,10
2590,23,771,257,10
2595,23,761,296,10
2599,23,751,277,10
2602,23,741,212,10
2604,23,731,129,10
2605,23,841,96,10
2612,23,851,176,10
2618,23,861,215,10
2623,23,871,228,10
2627,23,881,210,10
2630,23,891,170,10
2632,23,901,104,10
2633,23,911,91,10
2640,23,901,181,10
2646,23,891,213,10
2651,23,881,226,10
2655,23,871,217,10
2658,23,861,150,10
2660,23,851,85,10
2661,23,961,74,10
2668,23,971,130,10
2674,23,981,177,10
2679,23,991,193,10
2683,23,1001,192,10
2686,23,1011,143,10
2688,23,1021,76,10
2689,24,551,89,10
2696,24,541,196,10
2702,24,531,244,10
2707,24,521,242,10
2711,24,511,236,10
2714,24,501,184,10
2716,24,491,99,10
2717,24,601,158,10
2724,24,611,241,10
2730,24,621,291,10
2735,24,631,301,10
2739,24,641,279,10
2742,24,651,233,10
2744,24,661,143,10
2745,24,671,144,10
2752,24,661,234,10
2758,24,651,296,10
2763,24,641,296,10
2767,24,631,281,10
2770,24,621,230,10
2772,24,611,150,10
2773,24,721,105,10
2780,24,731,189,10
2786,24,741,227,10
2791,24,751,244,10
2795,24,761,202,10
2798,24,771,144,10
2800,24,781,91,10
2801,24,791,72,10
2808,24,781,134,10
2814,24,771,168,10
2819,24,761,177,10
2823,24,751,189,10
2826,24,741,158,10
2828,24,731,108,10
2829,24,841,116,10
2836,24,851,173,10
2842,24,861,215,10
2847,24,871,236,10
2851,24,881,237,10
2854,24,891,206,10
2856,24,901,109,10
2857,24,911,69,10
2864,24,901,134,10
2870,24,891,179,10
2875,24,881,199,10
2879,24,871,184,10
2882,24,861,156,10
2884,24,851,91,10
2885,24,961,112,10
2892,24,971,177,10
2898,24,981,230,10
2903,24,991,268,10
2907,24,1001,242,10
2910,24,1011,196,10
2912,24,1021,106,10
2913,25,551,87,10
2920,25,541,144,10
2926,25,531,174,10
2931,25,521,188,10
2935,25,511,177,10
2938,25,501,136,10
2940,25,491,73,10
2941,25,601,95,10
2948,25,611,167,10
2954,25,621,216,10
2959,25,631,223,10
2963,25,641,205,10
2966,25,651,171,10
2968,25,661,105,10
2969,25,671,123,10
2976,25,661,227,10
2982,25,651,285,10
2987,25,641,296,10
2991,25,631,285,10
2994,25,621,226,10
2996,25,611,133,10
2997,25,721,87,10
3004,25,731,142,10
3010,25,741,171,10
3015,25,751,197,10
3019,25,761,191,10
3022,25,771,153,10
3024,25,781,88,10
3025,25,791,118,10
3032,25,781,208,10
3038,25,771,254,10
3043,25,761,264,10
3047,25,751,252,10
3050,25,741,187,10
3052,25,731,111,10
3053,25,841,85,10
3060,25,851,145,10
3066,25,861,180,10
3071,25,871,191,10
3075,25,881,170,10
3078,25,891,135,10
3080,25,901,76,10
3081,25,911,150,10
3088,25,901,217,10
3094,25,891,292,10
3099,25,881,325,10
3103,25,871,305,10
3106,25,861,241,10
3108,25,851,128,10
3109,25,961,92,10
3116,25,971,158,10
3122,25,981,204,10
3127,25,991,232,10
3131,25,1001,224,10
3134,25,1011,179,10
3136,25,1021,99,10
3137,26,551,111,10
3144,26,541,197,10
3150,26,531,235,10
3155,26,521,267,10
3159,26,511,272,10
3162,26,501,213,10
3164,26,491,146,10
3165,26,601,103,10
3172,26,611,191,10
3178,26,621,234,10
3183,26,631,251,10
3187,26,641,228,10
3190,26,651,176,10
3192,26,661,98,10
3193,26,671,92,10
3200,26,661,148,10
3206,26,651,190,10
3211,26,641,209,10
3215,26,631,205,10
3218,26,621,157,10
3220,26,611,88,10
3221,26,721,113,10
3228,26,731,217,10
3234,26,741,264,10
3239,26,751,269,10
3243,26,761,260,10
3246,26,771,211,10
3248,26,781,120,10
3249,26,791,114,10
3256,26,781,186,10
3262,26,771,219,10
3267,26,761,240,10
3271,26,751,225,10
3274,26,741,174,10
3276,26,731,104,10
3277,26,841,113,10
3284,26,851,215,10
3290,26,861,276,10
3295,26,871,303,10
3299,26,881,278,10
3302,26,891,238,10
3304,26,901,135,10
3305,26,911,144,10
3312,26,901,234,10
3318,26,891,295,10
3323,26,881,308,10
3327,26,871,269,10
3330,26,861,228,10
3332,26,851,139,10
3333,26,961,78,10
3340,26,971,140,10
3346,26,981,168,10
3351,26,991,197,10
3355,26,1001,192,10
3358,26,1011,146,10
3360,26,1021,80,10
3361,27,551,110,10
3368,27,541,190,10
3374,27,531,248,10
3379,27,521,262,10
3383,27,511,243,10
3386,27,501,186,10
3388,27,491,117,10
3389,27,601,123,10
3396,27,611,217,10
3402,27,621,275,10
3407,27,631,303,10
3411,27,641,289,10
3414,27,651,219,10
3416,27,661,147,10
3417,27,671,97,10
3424,27,661,154,10
3430,27,651,205,10
3435,27,641,215,10
3439,27,631,214,10
3442,27,621,189,10
3444,27,611,120,10
3445,27,721,108,10
3452,27,731,193,10
3458,27,741,257,10
3463,27,751,282,10
3467,27,761,272,10
3470,27,771,205,10
3472,27,781,115,10
3473,27,791,96,10
3480,27,781,157,10
3486,27,771,204,10
3491,27,761,215,10
3495,27,751,195,10
3498,27,741,156,10
3500,27,731,79,10
3501,27,841,96,10
3508,27,851,145,10
3514,27,861,161,10
3519,27,871,177,10
3523,27,881,171,10
3526,27,891,139,10
3528,27,901,76,10
3529,27,911,128,10
3536,27,901,219,10
3542,27,891,273,10
3547,27,881,297,10
3551,27,871,291,10
3554,27,861,232,10
3556,27,851,144,10
3557,27,961,106,10
3564,27,971,179,10
3570,27,981,229,10
3575,27,991,245,10
3579,27,1001,234,10
3582,27,1011,180,10
3584,27,1021,97,10
3585,28,551,84,10
3592,28,541,135,10
3598,28,531,161,10
3603,28,521,177,10
3607,28,511,174,10
3610,28,501,130,10
3612,28,491,87,10
3613,28,601,85,10
3620,28,611,155,10
3626,28,621,175,10
3631,28,631,189,10
3635,28,641,165,10
3638,28,651,125,10
3640,28,661,75,10
3641,28,671,91,10
3648,28,661,180,10
3654,28,651,226,10
3659,28,641,221,10
3663,28,631,197,10
3666,28,621,169,10
3668,28,611,92,10
3669,28,721,77,10
3676,28,731,145,10
3682,28,741,170,10
3687,28,751,175,10
3691,28,761,161,10
3694,28,771,139,10
3696,28,781,74,10
3697,28,791,80,10
3704,28,781,142,10
3710,28,771,170,10
3715,28,761,182,10
3719,28,751,169,10
3722,28,741,143,10
3724,28,731,83,10
3725,28,841,120,10
3732,28,851,212,10
3738,28,861,230,10
3743,28,871,238,10
3747,28,881,226,10
3750,28,891,180,10
3752,28,901,102,10
3753,28,911,82,10
3760,28,901,152,10
3766,28,891,210,10
3771,28,881,214,10
3775,28,871,205,10
3778,28,861,170,10
3780,28,851,97,10
3781,28,961,128,10
3788,28,971,213,10
3794,28,981,245,10
3799,28,991,274,10
3803,28,1001,253,10
3806,28,1011,191,10
3808,28,1021,113,10
3809,29,551,101,10
3816,29,541,161,10
3822,29,531,201,10
3827,29,521,219,10
3831,29,511,205,10
3834,29,501,158,10
3836,29,491,93,10
3837,29,601,145,10
3844,29,611,254,10
3850,29,621,327,10
3855,29,631,336,10
3859,29,641,299,10
3862,29,651,237,10
3864,29,661,131,10
3865,29,671,119,10
3872,29,661,219,10
3878,29,651,308,10
3883,29,641,336,10
3887,29,631,297,10
3890,29,621,241,10
3892,29,611,134,10
3893,29,721,90,10
3900,29,731,154,10
3906,29,741,187,10
3911,29,751,186,10
3915,29,761,169,10
3918,29,771,133,10
3920,29,781,71,10
3921,29,791,79,10
3928,29,781,134,10
3934,29,771,162,10
3939,29,761,185,10
3943,29,751,167,10
3946,29,741,146,10
3948,29,731,80,10
3949,29,841,68,10
3956,29,851,132,10
3962,29,861,160,10
3967,29,871,185,10
3971,29,881,180,10
3974,29,891,145,10
3976,29,901,78,10
3977,29,911,108,10
3984,29,901,183,10
3990,29,891,235,10
3995,29,881,253,10
3999,29,871,227,10
4002,29,861,174,10
4004,29,851,97,10
4005,29,961,81,10
4012,29,971,146,10
4018,29,981,180,10
4023,29,991,189,10
4027,29,1001,165,10
4030,29,1011,128,10
4032,29,1021,71,10
4033,30,551,99,10
4040,30,541,181,10
4046,30,531,227,10
4051,30,521,249,10
4055,30,511,236,10
4058,30,501,171,10
4060,30,491,99,10
4061,30,601,97,10
4068,30,611,157,10
4074,30,621,171,10
4079,30,631,180,10
4083,30,641,157,10
4086,30,651,125,10
4088,30,661,66,10
4089,30,671,92,10
4096,30,661,157,10
4102,30,651,192,10
4107,30,641,208,10
4111,30,631,202,10
4114,30,621,170,10
4116,30,611,87,10
4117,30,721,106,10
4124,30,731,172,10
4130,30,741,230,10
4135,30,751,254,10
4139,30,761,228,10
4142,30,771,188,10
4144,30,781,106,10
4145,30,791,75,10
4152,30,781,139,10
4158,30,771,180,10
4163,30,761,184,10
4167,30,751,183,10
4170,30,741,139,10
4172,30,731,77,10
4173,30,841,115,10
4180,30,851,180,10
4186,30,861,228,10
4191,30,871,240,10
4195,30,881,218,10
4198,30,891,183,10
4200,30,901,121,10
4201,30,911,139,10
4208,30,901,240,10
4214,30,891,293,10
4219,30,881,306,10
4223,30,871,289,10
4226,30,861,230,10
4228,30,851,152,10
4229,30,961,122,10
4236,30,971,210,10
4242,30,981,261,10
4247,30,991,292,10
4251,30,1001,257,10
4254,30,1011,187,10
4256,30,1021,97,10
4257,31,551,136,10
4264,31,541,223,10
4270,31,531,290,10
4275,31,521,310,10
4279,31,511,278,10
4282,31,501,218,10
4284,31,491,129,10
4285,31,601,115,10
4292,31,611,186,10
4298,31,621,218,10
4303,31,631,244,10
4307,31,641,234,10
4310,31,651,169,10
4312,31,661,104,10
4313,31,671,129,10
4320,31,661,226,10
4326,31,651,274,10
4331,31,641,259,10
4335,31,631,255,10
4338,31,621,210,10
4340,31,611,122,10
4341,31,721,132,10
4348,31,731,226,10
4354,31,741,276,10
4359,31,751,308,10
4363,31,761,294,10
4366,31,771,223,10
4368,31,781,151,10
4369,31,791,115,10
4376,31,781,193,10
4382,31,771,230,10
4387,31,761,259,10
4391,31,751,247,10
4394,31,741,183,10
4396,31,731,94,10
4397,31,841,85,10
4404,31,851,155,10
4410,31,861,196,10
4415,31,871,203,10
4419,31,881,178,10
4422,31,891,130,10
4424,31,901,90,10
4425,31,911,84,10
4432,31,901,139,10
4438,31,891,185,10
4443,31,881,185,10
4447,31,871,178,10
4450,31,861,144,10
4452,31,851,73,10
4453,31,961,83,10
4460,31,971,154,10
4466,31,981,197,10
4471,31,991,199,10
4475,31,1001,206,10
4478,31,1011,170,10
4480,31,1021,94,10
4481,32,551,149,10
4488,32,541,235,10
4494,32,531,313,10
4499,32,521,319,10
4503,32,511,301,10
4506,32,501,230,10
4508,32,491,108,10
4509,32,601,134,10
4516,32,611,234,10
4522,32,621,287,10
4527,32,631,320,10
4531,32,641,285,10
4534,32,651,232,10
4536,32,661,135,10
4537,32,671,82,10
4544,32,661,144,10
4550,32,651,177,10
4555,32,641,184,10
4559,32,631,169,10
4562,32,621,139,10
4564,32,611,79,10
4565,32,721,126,10
4572,32,731,220,10
4578,32,741,314,10
4583,32,751,355,10
4587,32,761,336,10
4590,32,771,267,10
4592,32,781,138,10
4593,32,791,106,10
4600,32,781,179,10
4606,32,771,207,10
4611,32,761,229,10
4615,32,751,219,10
4618,32,741,184,10
4620,32,731,108,10
4621,32,841,136,10
4628,32,851,238,10
4634,32,861,288,10
4639,32,871,294,10
4643,32,881,269,10
4646,32,891,208,10
4648,32,901,131,10
4649,32,911,102,10
4656,32,901,198,10
4662,32,891,248,10
4667,32,881,256,10
4671,32,871,259,10
4674,32,861,207,10
4676,32,851,125,10
4677,32,961,97,10
4684,32,971,150,10
4690,32,981,220,10
4695,32,991,206,10
4699,32,1001,199,10
4702,32,1011,156,10
4704,32,1021,84,10
4705,33,551,83,10
4712,33,541,137,10
4718,33,531,175,10
4723,33,521,186,10
4727,33,511,159,10
4730,33,501,140,10
4732,33,491,81,10
4733,33,601,77,10
4740,33,611,125,10
4746,33,621,163,10
4751,33,631,186,10
4755,33,641,179,10
4758,33,651,144,10
4760,33,661,85,10
4761,33,671,98,10
4768,33,661,184,10
4774,33,651,217,10
4779,33,641,240,10
4783,33,631,222,10
4786,33,621,184,10
4788,33,611,112,10
4789,33,721,81,10
4796,33,731,143,10
4802,33,741,203,10
4807,33,751,231,10
4811,33,761,209,10
4814,33,771,173,10
4816,33,781,108,10
4817,33,791,136,10
4824,33,781,227,10
4830,33,771,278,10
4835,33,761,299,10
4839,33,751,280,10
4842,33,741,238,10
4844,33,731,146,10
4845,33,841,139,10
4852,33,851,221,10
4858,33,861,287,10
4863,33,871,306,10
4867,33,881,294,10
4870,33,891,220,10
4872,33,901,144,10
4873,33,911,119,10
4880,33,901,190,10
4886,33,891,232,10
4891,33,881,255,10
4895,33,871,231,10
4898,33,861,174,10
4900,33,851,102,10
4901,33,961,139,10
4908,33,971,226,10
4914,33,981,290,10
4919,33,991,279,10
4923,33,1001,270,10
4926,33,1011,215,10
4928,33,1021,120,10
4929,34,551,101,10
4936,34,541,167,10
4942,34,531,212,10
4947,34,521,214,10
4951,34,511,201,10
4954,34,501,165,10
4956,34,491,106,10
4957,34,601,125,10
4964,34,611,198,10
4970,34,621,256,10
4975,34,631,271,10
4979,34,641,261,10
4982,34,651,207,10
4984,34,661,121,10
4985,34,671,105,10
4992,34,661,180,10
4998,34,651,230,10
5003,34,641,257,10
5007,34,631,221,10
5010,34,621,192,10
5012,34,611,103,10
5013,34,721,127,10
5020,34,731,218,10
5026,34,741,277,10
5031,34,751,281,10
5035,34,761,262,10
5038,34,771,207,10
5040,34,781,117,10
5041,34,791,130,10
5048,34,781,219,10
5054,34,771,271,10
5059,34,761,278,10
5063,34,751,248,10
5066,34,741,207,10
5068,34,731,120,10
5069,34,841,145,10
5076,34,851,246,10
5082,34,861,295,10
5087,34,871,316,10
5091,34,881,294,10
5094,34,891,235,10
5096,34,901,139,10
5097,34,911,117,10
5104,34,901,189,10
5110,34,891,240,10
5115,34,881,253,10
5119,34,871,227,10
5122,34,861,185,10
5124,34,851,94,10
5125,34,961,94,10
5132,34,971,167,10
5138,34,981,201,10
5143,34,991,216,10
5147,34,1001,206,10
5150,34,1011,166,10
5152,34,1021,96,10
5153,35,551,137,10
