159,31,841,TLK83001,70,336,0.42
160,31,961,TLK83001,70,392,0.40
161,32,481,EIP5301,70,560,0.42
162,32,601,EIP5301,70,560,0.42
163,32,601,EIC5201,70,336,0.41
164,32,721,EIC5201,70,560,0.45
165,32,721,IC5101,70,392,0.45
166,32,841,IC5101,70,504,0.44
167,32,841,TLK83001,70,448,0.44
168,32,961,TLK83001,70,392,0.41
169,33,481,EIP5301,70,336,0.41
170,33,601,EIP5301,70,336,0.41
171,33,601,EIC5201,70,448,0.40
172,33,721,EIC5201,70,392,0.42
173,33,721,IC5101,70,560,0.41
174,33,841,IC5101,70,560,0.41
175,33,841,TLK83001,70,448,0.42
176,33,961,TLK83001,70,504,0.44
177,34,481,EIP5301,70,392,0.42
178,34,601,EIP5301,70,504,0.41
179,34,601,EIC5201,70,448,0.41
180,34,721,EIC5201,70,504,0.42
181,34,721,IC5101,70,504,0.42
182,34,841,IC5101,70,560,0.43
183,34,841,TLK83001,70,448,0.42
184,34,961,TLK83001,70,392,0.42
185,35,481,EIP5301,70,560,0.40
186,35,601,EIP5301,70,336,0.43
187,35,601,EIC5201,70,504,0.41
188,35,721,EIC5201,70,336,0.43
189,35,721,IC5101,70,504,0.44
190,35,841,IC5101,70,392,0.45
191,35,841,TLK83001,70,448,0.42
192,35,961,TLK83001,70,336,0.41
193,36,481,EIP5301,70,336,0.46
194,36,601,EIP5301,70,336,0.45
195,36,601,EIC5201,70,504,0.41
196,36,721,EIC5201,70,560,0.41
197,36,721,IC5101,70,504,0.40
198,36,841,IC5101,70,560,0.43
199,36,841,TLK83001,70,504,0.41
200,36,961,TLK83001,70,392,0.44
201,37,481,EIP5301,70,336,0.40
202,37,601,EIP5301,70,336,0.42
203,37,601,EIC5201,70,336,0.42
204,37,721,EIC5201,70,504,0.40
205,37,721,IC5101,70,560,0.41
206,37,841,IC5101,70,336,0.44
207,37,841,TLK83001,70,504,0.42
208,37,961,TLK83001,70,504,0.44
209,38,481,EIP5301,70,448,0.42
210,38,601,EIP5301,70,392,0.41
211,38,601,EIC5201,70,504,0.44
212,38,721,EIC5201,70,336,0.45
213,38,721,IC5101,70,504,0.41
214,38,841,IC5101,70,560,0.42
215,38,841,TLK83001,70,560,0.43
216,38,961,TLK83001,70,504,0.42
217,39,481,EIP5301,70,560,0.41
218,39,601,EIP5301,70,448,0.42
219,39,601,EIC5201,70,336,0.42
220,39,721,EIC5201,70,560,0.41
221,39,721,IC5101,70,504,0.41
222,39,841,IC5101,70,448,0.40
223,39,841,TLK83001,70,448,0.43
224,39,961,TLK83001,70,504,0.42
225,12,481,EIP5302,70,560,0.41
226,12,601,EIP5302,70,504,0.43
227,12,601,EIC5202,70,336,0.42
228,12,721,EIC5202,70,560,0.40
229,12,721,IC5102,70,448,0.42
230,12,841,IC5102,70,392,0.40
231,12,841,TLK83002,70,336,0.43
232,12,961,TLK83002,70,448,0.40
233,13,481,EIP5302,70,448,0.44
234,13,601,EIP5302,70,448,0.40
235,13,601,EIC5202,70,560,0.45
236,13,721,EIC5202,70,392,0.41
237,13,721,IC5102,70,504,0.43
238,13,841,IC5102,70,392,0.42
239,13,841,TLK83002,70,392,0.45
240,13,961,TLK83002,70,560,0.41
241,14,481,EIP5302,70,560,0.41
242,14,601,EIP5302,70,392,0.41
243,14,601,EIC5202,70,392,0.42
244,14,721,EIC5202,70,504,0.40
245,14,721,IC5102,70,448,0.40
246,14,841,IC5102,70,560,0.40
247,14,841,TLK83002,70,392,0.40
248,14,961,TLK83002,70,504,0.44
249,15,481,EIP5302,70,392,0.42
250,15,601,EIP5302,70,504,0.45
251,15,601,EIC5202,70,392,0.40
252,15,721,EIC5202,70,448,0.41
253,15,721,IC5102,70,392,0.41
254,15,841,IC5102,70,560,0.40
255,15,841,TLK83002,70,560,0.41
256,15,961,TLK83002,70,336,0.41
257,16,481,EIP5302,70,392,0.41
258,16,601,EIP5302,70,392,0.43
259,16,601,EIC5202,70,560,0.42
260,16,721,EIC5202,70,448,0.41
261,16,721,IC5102,70,392,0.44
262,16,841,IC5102,70,504,0.40
263,16,841,TLK83002,70,336,0.43
264,16,961,TLK83002,70,504,0.44
265,17,481,EIP5302,70,392,0.40
266,17,601,EIP5302,70,560,0.40
267,17,601,EIC5202,70,448,0.40
268,17,721,EIC5202,70,392,0.45
269,17,721,IC5102,70,560,0.40
270,17,841,IC5102,70,392,0.42
271,17,841,TLK83002,70,392,0.41
272,17,961,TLK83002,70,504,0.40
273,18,481,EIP5302,70,504,0.41
274,18,601,EIP5302,70,392,0.45
275,18,601,EIC5202,70,504,0.42
276,18,721,EIC5202,70,448,0.41
277,18,721,IC5102,70,392,0.42
278,18,841,IC5102,70,504,0.41
279,18,841,TLK83002,70,392,0.41
280,18,961,TLK83002,70,336,0.40
281,19,481,EIP5302,70,504,0.40
282,19,601,EIP5302,70,448,0.40
283,19,601,EIC5202,70,504,0.44
284,19,721,EIC5202,70,448,0.40
285,19,721,IC5102,70,392,0.41
286,19,841,IC5102,70,504,0.43
287,19,841,TLK83002,70,448,0.44
288,19,961,TLK83002,70,392,0.42
289,20,481,EIP5302,70,392,0.46
290,20,601,EIP5302,70,504,0.41
291,20,601,EIC5202,70,392,0.44
292,20,721,EIC5202,70,560,0.41
293,20,721,IC5102,70,560,0.40
294,20,841,IC5102,70,504,0.41
295,20,841,TLK83002,70,560,0.42
296,20,961,TLK83002,70,504,0.44
297,21,481,EIP5302,70,560,0.42
298,21,601,EIP5302,70,560,0.45
299,21,601,EIC5202,70,336,0.42
300,21,721,EIC5202,70,336,0.45
301,21,721,IC5102,70,336,0.45
302,21,841,IC5102,70,560,0.41
303,21,841,TLK83002,70,448,0.41
304,21,961,TLK83002,70,504,0.44
305,22,481,EIP5302,70,336,0.46
306,22,601,EIP5302,70,392,0.41
307,22,601,EIC5202,70,392,0.43
308,22,721,EIC5202,70,336,0.40
309,22,721,IC5102,70,392,0.45
310,22,841,IC5102,70,392,0.43
311,22,841,TLK83002,70,392,0.43
312,22,961,TLK83002,70,560,0.41
313,23,481,EIP5302,70,560,0.42
314,23,601,EIP5302,70,336,0.43
315,23,601,EIC5202,70,392,0.45
316,23,721,EIC5202,70,448,0.42
317,23,721,IC5102,70,448,0.42
318,23,841,IC5102,70,560,0.41
319,23,841,TLK83002,70,392,0.41
320,23,961,TLK83002,70,504,0.40
321,24,481,EIP5302,70,560,0.42
322,24,601,EIP5302,70,448,0.43
323,24,601,EIC5202,70,448,0.42
324,24,721,EIC5202,70,560,0.40
325,24,721,IC5102,70,448,0.40
326,24,841,IC5102,70,336,0.41
327,24,841,TLK83002,70,560,0.40
328,24,961,TLK83002,70,448,0.42
329,25,481,EIP5302,70,560,0.40
330,25,601,EIP5302,70,336,0.41
331,25,601,EIC5202,70,448,0.42
332,25,721,EIC5202,70,560,0.40
333,25,721,IC5102,70,336,0.41
334,25,841,IC5102,70,336,0.41
335,25,841,TLK83002,70,504,0.44
336,25,961,TLK83002,70,448,0.41
337,26,481,EIP5302,70,560,0.40
338,26,601,EIP5302,70,560,0.41
339,26,601,EIC5202,70,448,0.40
340,26,721,EIC5202,70,448,0.45
341,26,721,IC5102,70,504,0.40
342,26,841,IC5102,70,560,0.42
343,26,841,TLK83002,70,448,0.42
344,26,961,TLK83002,70,392,0.42
345,27,481,EIP5302,70,336,0.43
346,27,601,EIP5302,70,504,0.45
347,27,601,EIC5202,70,392,0.41
348,27,721,EIC5202,70,448,0.40
349,27,721,IC5102,70,448,0.41
350,27,841,IC5102,70,504,0.41
351,27,841,TLK83002,70,392,0.40
352,27,961,TLK83002,70,448,0.40
353,28,481,EIP5302,70,392,0.42
354,28,601,EIP5302,70,560,0.43
355,28,601,EIC5202,70,336,0.45
356,28,721,EIC5202,70,448,0.42
357,28,721,IC5102,70,336,0.40
358,28,841,IC5102,70,448,0.45
359,28,841,TLK83002,70,448,0.44
360,28,961,TLK83002,70,504,0.41
361,29,481,EIP5302,70,336,0.41
362,29,601,EIP5302,70,336,0.40
363,29,601,EIC5202,70,392,0.42
364,29,721,EIC5202,70,560,0.42
365,29,721,IC5102,70,504,0.41
366,29,841,IC5102,70,392,0.43
367,29,841,TLK83002,70,504,0.42
368,29,961,TLK83002,70,336,0.45
369,30,481,EIP5302,70,336,0.44
370,30,601,EIP5302,70,392,0.41
371,30,601,EIC5202,70,448,0.41
372,30,721,EIC5202,70,448,0.47
373,30,721,IC5102,70,336,0.40
374,30,841,IC5102,70,504,0.44
375,30,841,TLK83002,70,504,0.40
376,30,961,TLK83002,70,504,0.44
377,31,481,EIP5302,70,560,0.42
378,31,601,EIP5302,70,448,0.42
379,31,601,EIC5202,70,392,0.41
380,31,721,EIC5202,70,448,0.41
381,31,721,IC5102,70,448,0.40
382,31,841,IC5102,70,392,0.42
383,31,841,TLK83002,70,336,0.40
384,31,961,TLK83002,70,336,0.40
385,32,481,EIP5302,70,560,0.42
386,32,601,EIP5302,70,560,0.45
387,32,601,EIC5202,70,560,0.41
388,32,721,EIC5202,70,336,0.45
389,32,721,IC5102,70,560,0.40
390,32,841,IC5102,70,504,0.40
391,32,841,TLK83002,70,448,0.40
392,32,961,TLK83002,70,560,0.41
393,33,481,EIP5302,70,392,0.45
394,33,601,EIP5302,70,336,0.43
395,33,601,EIC5202,70,392,0.46
396,33,721,EIC5202,70,560,0.40
397,33,721,IC5102,70,336,0.43
398,33,841,IC5102,70,448,0.41
399,33,841,TLK83002,70,336,0.44
400,33,961,TLK83002,70,336,0.43
401,34,481,EIP5302,70,336,0.40
402,34,601,EIP5302,70,448,0.41
403,34,601,EIC5202,70,336,0.46
404,34,721,EIC5202,70,336,0.42
405,34,721,IC5102,70,504,0.41
406,34,841,IC5102,70,392,0.46
407,34,841,TLK83002,70,448,0.41
408,34,961,TLK83002,70,392,0.44
409,35,481,EIP5302,70,448,0.40
410,35,601,EIP5302,70,448,0.41
411,35,601,EIC5202,70,392,0.40
412,35,721,EIC5202,70,392,0.43
413,35,721,IC5102,70,504,0.41
414,35,841,IC5102,70,392,0.41
415,35,841,TLK83002,70,392,0.41
416,35,961,TLK83002,70,504,0.41
417,36,481,EIP5302,70,392,0.43
418,36,601,EIP5302,70,392,0.40
419,36,601,EIC5202,70,448,0.41
420,36,721,EIC5202,70,392,0.45
421,36,721,IC5102,70,504,0.42
422,36,841,IC5102,70,448,0.40
423,36,841,TLK83002,70,392,0.41
424,36,961,TLK83002,70,336,0.41
425,37,481,EIP5302,70,448,0.40
426,37,601,EIP5302,70,504,0.41
427,37,601,EIC5202,70,560,0.40
428,37,721,EIC5202,70,336,0.41
429,37,721,IC5102,70,392,0.41
430,37,841,IC5102,70,560,0.41
431,37,841,TLK83002,70,392,0.40
432,37,961,TLK83002,70,336,0.42
433,38,481,EIP5302,70,392,0.40
434,38,601,EIP5302,70,336,0.40
435,38,601,EIC5202,70,560,0.42
436,38,721,EIC5202,70,560,0.40
437,38,721,IC5102,70,560,0.41
438,38,841,IC5102,70,448,0.40
439,38,841,TLK83002,70,504,0.41
440,38,961,TLK83002,70,392,0.42
441,39,481,EIP5302,70,504,0.41
442,39,601,EIP5302,70,448,0.42
443,39,601,EIC5202,70,448,0.42
444,39,721,EIC5202,70,392,0.41
445,39,721,IC5102,70,448,0.41
446,39,841,IC5102,70,560,0.40
447,39,841,TLK83002,70,448,0.42
448,39,961,TLK83002,70,336,0.40
449,12,481,EIP5303,70,336,0.43
450,12,601,EIP5303,70,448,0.40
451,12,601,EIC5203,70,448,0.41
452,12,721,EIC5203,70,336,0.40
453,12,721,IC5103,70,392,0.41
454,12,841,IC5103,70,392,0.41
455,12,841,TLK83003,70,560,0.42
456,12,961,TLK83003,70,392,0.42
457,13,481,EIP5303,70,392,0.44
458,13,601,EIP5303,70,560,0.42
459,13,601,EIC5203,70,392,0.41
460,13,721,EIC5203,70,504,0.41
461,13,721,IC5103,70,504,0.40
462,13,841,IC5103,70,336,0.43
463,13,841,TLK83003,70,392,0.41
464,13,961,TLK83003,70,392,0.40
465,14,481,EIP5303,70,336,0.41
466,14,601,EIP5303,70,392,0.43
467,14,601,EIC5203,70,392,0.43
468,14,721,EIC5203,70,448,0.41
469,14,721,IC5103,70,504,0.40
470,14,841,IC5103,70,448,0.42
471,14,841,TLK83003,70,560,0.42
472,14,961,TLK83003,70,392,0.44
473,15,481,EIP5303,70,392,0.44
474,15,601,EIP5303,70,392,0.45
475,15,601,EIC5203,70,336,0.40
476,15,721,EIC5203,70,392,0.42
477,15,721,IC5103,70,336,0.40
478,15,841,IC5103,70,392,0.42
479,15,841,TLK83003,70,448,0.41
480,15,961,TLK83003,70,560,0.40
481,16,481,EIP5303,70,560,0.41
482,16,601,EIP5303,70,560,0.41
483,16,601,EIC5203,70,392,0.40
484,16,721,EIC5203,70,560,0.41
485,16,721,IC5103,70,336,0.47
486,16,841,IC5103,70,448,0.41
487,16,841,TLK83003,70,560,0.40
488,16,961,TLK83003,70,392,0.40
489,17,481,EIP5303,70,504,0.40
490,17,601,EIP5303,70,336,0.41
491,17,601,EIC5203,70,336,0.41
492,17,721,EIC5203,70,336,0.41
493,17,721,IC5103,70,448,0.42
494,17,841,IC5103,70,504,0.42
495,17,841,TLK83003,70,448,0.45
496,17,961,TLK83003,70,336,0.44
497,18,481,EIP5303,70,336,0.42
498,18,601,EIP5303,70,336,0.40
499,18,601,EIC5203,70,448,0.40
500,18,721,EIC5203,70,560,0.41
501,18,721,IC5103,70,448,0.43
502,18,841,IC5103,70,336,0.41
503,18,841,TLK83003,70,448,0.40
504,18,961,TLK83003,70,560,0.40
505,19,481,EIP5303,70,336,0.40
506,19,601,EIP5303,70,336,0.41
507,19,601,EIC5203,70,504,0.42
508,19,721,EIC5203,70,560,0.43
509,19,721,IC5103,70,336,0.43
510,19,841,IC5103,70,560,0.40
511,19,841,TLK83003,70,560,0.41
512,19,961,TLK83003,70,504,0.41
513,20,481,EIP5303,70,560,0.43
514,20,601,EIP5303,70,448,0.42
515,20,601,EIC5203,70,504,0.40
516,20,721,EIC5203,70,504,0.44
517,20,721,IC5103,70,336,0.46
518,20,841,IC5103,70,504,0.41
519,20,841,TLK83003,70,560,0.40
520,20,961,TLK83003,70,560,0.41
521,21,481,EIP5303,70,392,0.45
522,21,601,EIP5303,70,392,0.43
523,21,601,EIC5203,70,560,0.41
524,21,721,EIC5203,70,392,0.41
525,21,721,IC5103,70,392,0.41
526,21,841,IC5103,70,336,0.42
527,21,841,TLK83003,70,560,0.40
528,21,961,TLK83003,70,504,0.40
529,22,481,EIP5303,70,448,0.44
530,22,601,EIP5303,70,448,0.42
531,22,601,EIC5203,70,448,0.41
532,22,721,EIC5203,70,448,0.43
533,22,721,IC5103,70,392,0.41
534,22,841,IC5103,70,336,0.43
535,22,841,TLK83003,70,336,0.41
536,22,961,TLK83003,70,504,0.42
537,23,481,EIP5303,70,392,0.43
538,23,601,EIP5303,70,560,0.40
539,23,601,EIC5203,70,392,0.40
540,23,721,EIC5203,70,448,0.40
541,23,721,IC5103,70,448,0.41
542,23,841,IC5103,70,392,0.41
543,23,841,TLK83003,70,448,0.40
544,23,961,TLK83003,70,560,0.41
545,24,481,EIP5303,70,560,0.41
546,24,601,EIP5303,70,392,0.41
547,24,601,EIC5203,70,448,0.41
548,24,721,EIC5203,70,392,0.44
549,24,721,IC5103,70,392,0.44
550,24,841,IC5103,70,448,0.40
551,24,841,TLK83003,70,392,0.46
552,24,961,TLK83003,70,336,0.41
553,25,481,EIP5303,70,336,0.40
554,25,601,EIP5303,70,448,0.43
555,25,601,EIC5203,70,448,0.40
556,25,721,EIC5203,70,504,0.41
557,25,721,IC5103,70,504,0.41
558,25,841,IC5103,70,560,0.41
559,25,841,TLK83003,70,392,0.42
560,25,961,TLK83003,70,560,0.41
561,26,481,EIP5303,70,448,0.42
562,26,601,EIP5303,70,448,0.40
563,26,601,EIC5203,70,560,0.42
564,26,721,EIC5203,70,560,0.40
565,26,721,IC5103,70,336,0.41
566,26,841,IC5103,70,504,0.40
567,26,841,TLK83003,70,392,0.41
568,26,961,TLK83003,70,336,0.44
569,27,481,EIP5303,70,448,0.41
570,27,601,EIP5303,70,448,0.43
571,27,601,EIC5203,70,392,0.41
572,27,721,EIC5203,70,336,0.44
573,27,721,IC5103,70,448,0.41
574,27,841,IC5103,70,448,0.45
575,27,841,TLK83003,70,392,0.41
576,27,961,TLK83003,70,448,0.40
577,28,481,EIP5303,70,560,0.40
578,28,601,EIP5303,70,392,0.47
579,28,601,EIC5203,70,392,0.45
580,28,721,EIC5203,70,336,0.44
581,28,721,IC5103,70,560,0.40
582,28,841,IC5103,70,560,0.44
583,28,841,TLK83003,70,504,0.40
584,28,961,TLK83003,70,560,0.41
585,29,481,EIP5303,70,560,0.40
586,29,601,EIP5303,70,560,0.42
587,29,601,EIC5203,70,504,0.47
588,29,721,EIC5203,70,504,0.42
589,29,721,IC5103,70,560,0.40
590,29,841,IC5103,70,504,0.43
591,29,841,TLK83003,70,560,0.41
592,29,961,TLK83003,70,504,0.40
593,30,481,EIP5303,70,392,0.41
594,30,601,EIP5303,70,448,0.41
595,30,601,EIC5203,70,392,0.41
596,30,721,EIC5203,70,392,0.43
597,30,721,IC5103,70,392,0.41
598,30,841,IC5103,70,336,0.45
599,30,841,TLK83003,70,504,0.43
600,30,961,TLK83003,70,504,0.44
601,31,481,EIP5303,70,392,0.45
602,31,601,EIP5303,70,392,0.41
603,31,601,EIC5203,70,560,0.41
604,31,721,EIC5203,70,336,0.41
605,31,721,IC5103,70,392,0.41
606,31,841,IC5103,70,504,0.41
607,31,841,TLK83003,70,392,0.43
608,31,961,TLK83003,70,560,0.43
609,32,481,EIP5303,70,392,0.46
610,32,601,EIP5303,70,504,0.41
611,32,601,EIC5203,70,336,0.40
612,32,721,EIC5203,70,504,0.40
613,32,721,IC5103,70,504,0.40
614,32,841,IC5103,70,448,0.41
615,32,841,TLK83003,70,448,0.42
616,32,961,TLK83003,70,448,0.40
617,33,481,EIP5303,70,392,0.41
618,33,601,EIP5303,70,448,0.41
619,33,601,EIC5203,70,392,0.49
620,33,721,EIC5203,70,448,0.41
621,33,721,IC5103,70,448,0.40
622,33,841,IC5103,70,336,0.42
623,33,841,TLK83003,70,560,0.42
624,33,961,TLK83003,70,336,0.42
625,34,481,EIP5303,70,448,0.41
626,34,601,EIP5303,70,504,0.46
627,34,601,EIC5203,70,448,0.40
628,34,721,EIC5203,70,504,0.41
629,34,721,IC5103,70,504,0.40
630,34,841,IC5103,70,448,0.42
631,34,841,TLK83003,70,448,0.44
632,34,961,TLK83003,70,336,0.44
633,35,481,EIP5303,70,504,0.41
634,35,601,EIP5303,70,448,0.43
635,35,601,EIC5203,70,448,0.41
636,35,721,EIC5203,70,336,0.40
637,35,721,IC5103,70,336,0.43
638,35,841,IC5103,70,448,0.41
639,35,841,TLK83003,70,392,0.43
640,35,961,TLK83003,70,392,0.42
641,36,481,EIP5303,70,336,0.41
642,36,601,EIP5303,70,336,0.41
643,36,601,EIC5203,70,504,0.43
644,36,721,EIC5203,70,336,0.44
645,36,721,IC5103,70,448,0.44
646,36,841,IC5103,70,392,0.44
647,36,841,TLK83003,70,448,0.41
648,36,961,TLK83003,70,336,0.41
649,37,481,EIP5303,70,560,0.40
650,37,601,EIP5303,70,448,0.42
651,37,601,EIC5203,70,560,0.41
652,37,721,EIC5203,70,448,0.41
653,37,721,IC5103,70,392,0.43
654,37,841,IC5103,70,336,0.41
655,37,841,TLK83003,70,448,0.42
656,37,961,TLK83003,70,560,0.44
657,38,481,EIP5303,70,560,0.41
658,38,601,EIP5303,70,504,0.44
659,38,601,EIC5203,70,392,0.45
660,38,721,EIC5203,70,504,0.46
661,38,721,IC5103,70,448,0.40
662,38,841,IC5103,70,504,0.42
663,38,841,TLK83003,70,392,0.41
664,38,961,TLK83003,70,392,0.45
665,39,481,EIP5303,70,448,0.40
666,39,601,EIP5303,70,392,0.42
667,39,601,EIC5203,70,504,0.42
668,39,721,EIC5203,70,560,0.40
669,39,721,IC5103,70,392,0.41
670,39,841,IC5103,70,504,0.44
671,39,841,TLK83003,70,560,0.41
672,39,961,TLK83003,70,448,0.43
673,12,481,EIP5304,70,560,0.40
674,12,601,EIP5304,70,448,0.42
675,12,601,EIC5204,70,336,0.41
676,12,721,EIC5204,70,504,0.42
677,12,721,IC5104,70,448,0.41
678,12,841,IC5104,70,504,0.40
679,12,841,TLK83004,70,560,0.41
680,12,961,TLK83004,70,560,0.41
681,13,481,EIP5304,70,392,0.43
682,13,601,EIP5304,70,336,0.40
683,13,601,EIC5204,70,560,0.41
684,13,721,EIC5204,70,448,0.45
685,13,721,IC5104,70,560,0.40
686,13,841,IC5104,70,504,0.41
687,13,841,TLK83004,70,448,0.40
688,13,961,TLK83004,70,560,0.45
689,14,481,EIP5304,70,560,0.41
690,14,601,EIP5304,70,504,0.40
691,14,601,EIC5204,70,448,0.41
692,14,721,EIC5204,70,448,0.40
693,14,721,IC5104,70,448,0.43
694,14,841,IC5104,70,448,0.44
695,14,841,TLK83004,70,336,0.41
696,14,961,TLK83004,70,504,0.40
697,15,481,EIP5304,70,392,0.43
698,15,601,EIP5304,70,504,0.42
699,15,601,EIC5204,70,504,0.45
700,15,721,EIC5204,70,448,0.41
701,15,721,IC5104,70,504,0.43
702,15,841,IC5104,70,448,0.42
703,15,841,TLK83004,70,336,0.45
704,15,961,TLK83004,70,336,0.41
705,16,481,EIP5304,70,336,0.41
706,16,601,EIP5304,70,448,0.40
707,16,601,EIC5204,70,392,0.42
708,16,721,EIC5204,70,392,0.41
